nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_promise
-8.54678362188e+18,42123803,0,0,1,0,0,0,0,1,0,0,450,100,53,1,1,.14285715,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-41.172569,0,
-6.00334385405e+18,3595230,1,0,0,0,0,1,0,0,0,0,4750,100,30,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,-53.610096,0,
3.81218961859e+17,80117301,0,0,0,0,1,0,0,0,0,1,2320,100,32,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,,1,0
7.94011930345e+18,42124030,0,0,0,1,0,0,0,1,0,0,1160,100,22,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,-52.927887,0,
-2.04958311720e+18,5520116,0,0,0,1,0,0,1,0,0,0,1420,100,40,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,-41.239902,0,
-1.28421858497e+18,42123518,0,0,0,0,0,0,0,1,0,0,900,50,34,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,-38.083046,0,
-2.52003987085e+17,5524171,0,0,0,0,0,0,1,0,0,0,1140,100,38,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,1,1
1.96049422622e+18,3594037,0,1,0,0,0,1,0,0,0,0,620,90,22,1,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,-46.45496,0,
5.18290946971e+18,80119061,0,1,0,0,0,0,0,0,0,1,800,100,30,2,2,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,,1,0
9.12971586196e+18,5522685,0,0,1,0,0,0,1,0,0,0,4930,100,68,1,1,.2857143,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-399.22665,0,
3.09298816935e+18,10462418,0,0,1,0,0,0,0,0,0,0,3160,100,47,1,3,.14285715,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,-67.337837,0,
-8.74081601183e+18,78133298,0,1,0,0,0,0,0,0,1,0,1500,100,68,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,1,1
3.24627390340e+17,78136273,1,0,0,0,0,0,0,0,1,0,1640,100,54,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,,1,0
-3.30069787948e+17,3592142,0,0,1,0,0,1,0,0,0,0,610,70,24,1,2,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,-64.62677,0,
4.34966446342e+18,78134303,0,0,1,0,0,0,0,0,1,0,1330,80,30,1,1,.14285715,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,-73.061241,0,
1.13329005384e+18,78134529,0,0,0,1,0,0,0,0,1,0,1170,70,44,1,1,.14285715,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,,1,0
4.20975226632e+18,80118920,0,0,1,0,0,0,0,0,0,1,1430,100,56,2,1,.85714287,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,,1,0
-3.81310188946e+18,42123509,0,0,0,1,0,0,0,1,0,0,1070,100,47,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,,1,1
-2.24047128985e+18,42125615,0,0,0,1,0,0,0,1,0,0,250,100,25,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,1,1
-5.50603819969e+18,80116895,0,0,0,1,0,0,0,0,0,1,1310,100,30,1,1,.14285715,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,,1,0
7.49207290595e+18,42125361,1,0,0,0,0,0,0,1,0,0,740,100,20,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,-56.944782,0,
-2.08418449327e+18,10463792,0,0,0,0,0,0,0,0,0,0,5160,100,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,,1,1
2.10885343704e+18,80117903,0,0,0,0,0,0,0,0,0,1,2650,100,36,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,44.027695,0,
-5.23091548510e+17,3586616,0,0,1,0,0,1,0,0,0,0,1540,70,24,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,-69.221466,0,
1.13329005384e+18,78134530,0,0,0,1,0,0,0,0,1,0,1290,70,44,1,1,.14285715,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,,1,0
6.42626067635e+18,42125367,1,0,0,0,0,0,0,1,0,0,1840,100,26,2,2,.14285715,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,-119.82716,0,
-7.46889877976e+18,10463419,0,1,0,0,0,0,0,0,0,0,610,100,28,1,1,.14285715,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,-69.734818,0,
-5.34910489079e+18,5520278,0,0,0,0,1,0,1,0,0,0,3130,100,50,1,3,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-227.24977,0,
-9.20046646976e+18,42123979,0,1,0,0,0,0,0,1,0,0,4840,100,74,1,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,-145.45885,0,
-8.02326196355e+18,5520265,0,0,0,0,1,0,1,0,0,0,1500,90,22,2,2,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,-147.98909,0,
1.44406324868e+18,5520141,0,0,0,0,1,0,1,0,0,0,610,100,25,1,1,.14285715,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,-104.97799,0,
7.49207290595e+18,42125360,1,0,0,0,0,0,0,1,0,0,420,100,20,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,-57.5075,0,
-4.71143986884e+18,78133639,0,1,0,0,0,0,0,0,1,0,9600,100,43,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,,1,0
7.96526193791e+18,80115994,0,0,0,1,0,0,0,0,0,1,760,50,45,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,,1,0
-2.46740317106e+18,78136139,0,0,1,0,0,0,0,0,1,0,620,50,37,1,1,.42857143,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-97.327644,0,
-4.94584490163e+18,5522900,0,0,0,1,0,0,1,0,0,0,3310,100,36,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,76.101357,0,
-1.54579635435e+18,3592380,0,0,1,0,0,1,0,0,0,0,990,80,64,1,1,.14285715,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,-109.70905,0,
7.63128029101e+18,80118479,0,0,0,1,0,0,0,0,0,1,2740,100,62,3,3,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,,1,0
-8.91013129704e+18,5514473,0,0,0,0,0,0,1,0,0,0,880,65,37,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,1,0
-6.45683079329e+18,42123952,1,0,0,0,0,0,0,1,0,0,880,80,46,1,1,.14285715,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,,1,1
-7.38722368775e+18,5522721,0,0,0,1,0,0,1,0,0,0,1010,100,21,1,1,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,-66.676529,0,
7.72651672796e+18,3591869,0,0,1,0,0,1,0,0,0,0,1720,100,58,1,1,.5714286,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-183.38144,0,
1.77813335806e+18,78131776,0,0,1,0,0,0,0,0,1,0,1460,95,73,1,3,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,,1,0
-5.33846407687e+18,78134348,0,0,0,1,0,0,0,0,1,0,860,100,31,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-95.448502,0,
-4.86084752801e+18,42122457,0,0,0,0,1,0,0,1,0,0,1020,100,63,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-78.889893,0,
3.26601731742e+18,42124253,0,0,0,0,0,0,0,1,0,0,2700,75,49,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,,1,1
-8.48585346992e+18,80116886,0,0,0,1,0,0,0,0,0,1,2000,100,31,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,1,0
1.11646950449e+18,3592391,0,0,1,0,0,1,0,0,0,0,950,90,41,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-38.322323,0,
-2.70944694739e+18,42124693,0,0,1,0,0,0,0,1,0,0,730,50,29,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,,1,0
-5.67919729660e+18,3594092,0,0,0,1,0,1,0,0,0,0,400,100,61,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,-103.03883,0,
2.14845096016e+18,42125810,1,0,0,0,0,0,0,1,0,0,810,80,41,1,1,.14285715,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,1,1
6.00903489969e+18,80117059,0,0,0,1,0,0,0,0,0,1,2180,100,68,1,1,.71428573,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,-167.0038,0,
7.16073032073e+18,78131789,0,0,0,0,1,0,0,0,1,0,1060,70,53,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,,1,0
7.33797577067e+18,10462396,0,1,0,0,0,0,0,0,0,0,2440,100,21,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,,1,1
3.44729471036e+18,80117096,0,0,0,0,1,0,0,0,0,1,1280,100,25,1,3,.14285715,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,,1,0
-3.92451582205e+18,80117046,0,0,1,0,0,0,0,0,0,1,4010,50,27,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,,1,0
-1.30816313535e+18,78135005,0,0,0,0,0,0,0,0,1,0,1680,100,24,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,-9.9418774,0,
7.96754982227e+18,80117273,0,0,0,0,1,0,0,0,0,1,2960,90,51,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,,1,0
5.94695689716e+18,5514107,0,0,0,1,0,0,1,0,0,0,370,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-136.01242,0,
3.61780034505e+18,78134200,0,0,0,0,0,0,0,0,1,0,3410,100,59,2,1,.2857143,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,-210.4207,0,
-8.69948772703e+18,42124966,0,0,0,1,0,0,0,1,0,0,440,100,59,1,1,.2857143,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,,1,0
-9.06656604404e+18,5514273,0,0,0,0,1,0,1,0,0,0,50,100,47,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,-101.20418,0,
1.13329005384e+18,78134532,0,0,0,1,0,0,0,0,1,0,2440,70,44,1,1,.14285715,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,,1,0
4.84644898852e+18,3586698,0,0,0,0,0,1,0,0,0,0,2700,100,55,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,,1,0
-8.01249832338e+18,5514290,0,0,0,0,0,0,1,0,0,0,3200,40,35,1,1,.14285715,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,-59.682564,0,
8.73395671849e+18,42125297,0,0,0,1,0,0,0,1,0,0,1820,100,46,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,,1,0
8.29002583549e+18,42124244,0,0,0,0,0,0,0,1,0,0,1120,100,28,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,,1,0
-8.29721636916e+18,78134608,1,0,0,0,0,0,0,0,1,0,1690,75,42,1,1,.2857143,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,,1,0
-3.11686363175e+18,78132506,0,0,0,0,0,0,0,0,1,0,960,100,34,1,1,.14285715,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,,1,1
-1.84554986849e+18,78134051,0,1,0,0,0,0,0,0,1,0,790,100,57,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.3757455,0,
-3.23428710555e+18,10463075,0,0,0,1,0,0,0,0,0,0,2590,100,30,1,1,.14285715,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,-35.702667,0,
2.94267967583e+18,3590998,0,0,1,0,0,1,0,0,0,0,2740,100,50,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,-32.434517,0,
2.48177045580e+18,42125489,0,1,0,0,0,0,0,1,0,0,7580,100,38,1,2,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,-436.33417,0,
1.86822043673e+18,3592136,0,0,1,0,0,1,0,0,0,0,2080,20,45,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,-115.00308,0,
-1.93879484683e+18,78135045,0,1,0,0,0,0,0,0,1,0,2480,100,22,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,72.758186,0,
-4.28469377610e+18,10462062,0,1,0,0,0,0,0,0,0,0,410,80,46,1,1,.14285715,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,,1,1
-4.43296066576e+18,80117309,0,0,0,0,0,0,0,0,0,1,4420,100,59,1,2,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,-85.69368,0,
5.06605927125e+18,5522579,0,0,0,1,0,0,1,0,0,0,910,100,29,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-89.61998,0,
2.29546122463e+18,3591983,1,0,0,0,0,1,0,0,0,0,1530,50,78,2,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,,1,1
-8.38979290335e+17,42124996,1,0,0,0,0,0,0,1,0,0,9820,100,49,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,-612.34094,0,
4.25094363141e+18,78133296,0,1,0,0,0,0,0,0,1,0,680,100,39,2,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,,1,0
-8.34111178427e+18,80118429,0,1,0,0,0,0,0,0,0,1,750,100,50,1,1,.71428573,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-56.957165,0,
5.98274641924e+18,10463858,0,0,0,1,0,0,0,0,0,0,350,100,52,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-53.051334,0,
2.06670398362e+18,3595969,0,0,0,0,0,1,0,0,0,0,5070,100,36,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,-148.27533,0,
9.05510873287e+18,10463078,0,0,0,1,0,0,0,0,0,0,1830,100,37,2,3,.14285715,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,-65.395615,0,
-2.40004152271e+18,42125780,0,0,0,0,1,0,0,1,0,0,3980,100,54,1,1,.2857143,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-242.31404,0,
6.35949414177e+18,78133859,0,0,1,0,0,0,0,0,1,0,620,20,33,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,-47.884537,0,
-8.52933167677e+18,5524106,0,0,0,0,0,0,1,0,0,0,3500,95,48,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,,1,0
4.94439056574e+18,78133163,0,0,0,0,1,0,0,0,1,0,1190,100,26,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,,1,0
6.07860979527e+18,42124781,1,0,0,0,0,0,0,1,0,0,1040,100,50,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-26.277122,0,
-5.62637701216e+18,78134030,0,1,0,0,0,0,0,0,1,0,510,50,39,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,10.169672,0,
-6.44030885492e+18,78136228,0,0,1,0,0,0,0,0,1,0,940,90,20,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,-31.723934,0,
8.19933578211e+18,42124920,1,0,0,0,0,0,0,1,0,0,2500,100,65,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,-60.49567,0,
8.06028606357e+18,5522938,0,0,0,0,1,0,1,0,0,0,840,100,41,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,-140.75749,0,
2.31620661443e+18,42125366,1,0,0,0,0,0,0,1,0,0,340,70,65,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,-37.893169,0,
6.09234746046e+18,78134349,0,0,0,1,0,0,0,0,1,0,100,100,38,2,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-64.058685,0,
-3.73597343885e+18,10463129,0,0,0,0,0,0,0,0,0,0,5180,100,31,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,-172.02307,0,
-1.84037389208e+18,80118342,0,0,0,0,1,0,0,0,0,1,1780,100,30,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,-89.308105,0,
7.06113833277e+18,10463218,0,0,0,1,0,0,0,0,0,0,3070,100,23,1,1,.14285715,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,-11.123346,0,
-1.32578872055e+18,78132953,0,0,0,0,0,0,0,0,1,0,1240,100,41,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,-14.884114,0,
2.07668056322e+18,5520226,0,0,1,0,0,0,1,0,0,0,1390,80,23,1,1,.71428573,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,-147.77696,0,
5.61529540419e+18,78132576,0,1,0,0,0,0,0,0,1,0,2010,100,38,1,2,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,,1,0
4.48968201553e+18,3592279,0,0,0,0,0,1,0,0,0,0,1020,100,50,1,1,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,,1,1
-3.47181391445e+18,80118476,0,0,0,1,0,0,0,0,0,1,3750,100,50,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,,1,0
-7.32598510121e+18,78134390,0,0,0,0,0,0,0,0,1,0,1790,20,55,1,1,.42857143,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1,0
8.55717393593e+18,80118938,0,0,1,0,0,0,0,0,0,1,1700,100,31,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,,1,0
6.20652367912e+18,78133975,0,0,0,0,0,0,0,0,1,0,930,100,77,1,1,.14285715,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,-63.350788,0,
5.94695689716e+18,5514109,0,0,0,1,0,0,1,0,0,0,400,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-139.76416,0,
8.09395910259e+18,42122461,0,0,0,0,1,0,0,1,0,0,830,100,48,1,2,.14285715,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-99.152184,0,
-8.24291165954e+18,10463579,0,1,0,0,0,0,0,0,0,0,5500,100,53,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,-281.82199,0,
-6.00522739118e+18,42125803,1,0,0,0,0,0,0,1,0,0,460,100,33,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,,1,0
1.22303243397e+18,3594016,1,0,0,0,0,1,0,0,0,0,850,100,61,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-69.667595,0,
-7.31125707912e+18,80116890,0,0,0,1,0,0,0,0,0,1,2450,100,50,1,3,.14285715,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,,1,0
-9.16516169086e+18,3595471,0,0,0,0,0,1,0,0,0,0,1360,100,48,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,-100.52306,0,
-1.84177865805e+18,10463522,0,0,0,1,0,0,0,0,0,0,1460,100,43,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,,1,1
5.91670133412e+18,10463808,1,0,0,0,0,0,0,0,0,0,770,100,32,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,-31.474779,0,
-1.29216416241e+18,78135029,0,0,0,0,0,0,0,0,1,0,620,80,40,1,1,.14285715,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,-56.731857,0,
-4.31529944805e+18,5522933,0,0,0,0,1,0,1,0,0,0,1670,100,35,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,-149.65169,0,
-2.92429439616e+18,5522731,0,0,0,1,0,0,1,0,0,0,13210,100,32,1,1,.2857143,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,-573.30066,0,
-7.74724580449e+18,78134360,0,0,0,0,1,0,0,0,1,0,1460,50,44,1,4,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,-75.387901,0,
8.43086128221e+18,78133638,0,1,0,0,0,0,0,0,1,0,1740,100,23,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,,1,1
3.90375185707e+18,80118485,0,0,0,1,0,0,0,0,0,1,1350,100,24,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,,1,0
-9.05559263687e+17,42123506,0,0,0,1,0,0,0,1,0,0,730,100,43,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,,1,1
2.24229237633e+18,78134337,0,0,0,1,0,0,0,0,1,0,3360,100,56,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,21.919477,0,
-7.79478748521e+18,42125371,0,1,0,0,0,0,0,1,0,0,3390,90,44,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,20.321817,0,
3.90648000707e+18,78134328,0,0,1,0,0,0,0,0,1,0,880,75,49,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,-62.777878,0,
6.96620308108e+18,80117378,0,1,0,0,0,0,0,0,0,1,660,100,48,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,,1,1
-3.75418049188e+18,42124703,0,0,1,0,0,0,0,1,0,0,690,0,62,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,,1,1
-4.65405728239e+18,42124327,1,0,0,0,0,0,0,1,0,0,580,100,52,1,1,.2857143,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,,1,1
-2.04814931612e+18,80117526,1,0,0,0,0,0,0,0,0,1,620,100,49,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,-27.137527,0,
-2.87032359718e+18,78135033,0,1,0,0,0,0,0,0,1,0,460,100,41,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,10.431439,0,
-2.15673734206e+18,42123663,0,0,0,1,0,0,0,1,0,0,280,100,46,1,1,.42857143,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,-88.388481,0,
-4.53767400261e+18,3591991,1,0,0,0,0,1,0,0,0,0,2520,60,40,1,2,.14285715,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,,1,1
-3.94352389673e+18,10463952,0,0,0,0,0,0,0,0,0,0,2050,90,49,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,,1,1
-2.66927571753e+18,78134440,1,0,0,0,0,0,0,0,1,0,1500,100,24,1,1,.42857143,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,-138.10152,0,
-6.63076596217e+18,3594388,0,0,0,0,0,1,0,0,0,0,880,100,43,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,,1,0
-8.96701191091e+18,80118618,0,0,1,0,0,0,0,0,0,1,800,100,46,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,-29.804207,0,
3.10722439991e+18,42123484,0,0,0,1,0,0,0,1,0,0,1170,100,54,1,1,.2857143,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,,1,1
-3.73597343885e+18,10463128,0,0,0,0,0,0,0,0,0,0,3580,100,31,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,16.174438,0,
8.81137395863e+18,80117519,1,0,0,0,0,0,0,0,0,1,700,70,52,1,1,.71428573,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,-99.083252,0,
8.33609646374e+18,42125327,0,0,0,0,0,0,0,1,0,0,3110,100,50,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,,1,0
7.63274531444e+18,42123945,1,0,0,0,0,0,0,1,0,0,720,100,47,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,,1,0
8.06028606357e+18,5514445,0,0,0,0,1,0,1,0,0,0,1200,100,41,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,-135.56212,0,
8.56780795396e+18,78132933,0,0,0,0,0,0,0,0,1,0,4600,100,47,1,3,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,-90.450058,0,
-1.59517670008e+18,80119145,0,0,0,0,1,0,0,0,0,1,530,100,21,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,-71.92598,0,
-3.74640545680e+17,78136178,1,0,0,0,0,0,0,0,1,0,130,70,49,1,1,.14285715,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-75.83905,0,
6.47579692503e+18,3591004,0,0,0,0,0,1,0,0,0,0,2230,100,41,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,,1,1
-8.57470562055e+17,5522754,0,0,0,0,1,0,1,0,0,0,8030,100,48,1,2,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,-514.34949,0,
4.68220778138e+18,78133417,0,0,1,0,0,0,0,0,1,0,1680,100,56,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,-111.84924,0,
-6.02647405593e+18,5522719,0,0,0,1,0,0,1,0,0,0,1860,50,58,1,1,.5714286,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,-218.9128,0,
-4.29719335918e+18,10463020,0,0,0,1,0,0,0,0,0,0,880,100,28,1,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,,1,0
-1.17293114214e+17,5524256,0,0,1,0,0,0,1,0,0,0,1280,100,47,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,-109.46525,0,
5.61840456559e+18,42123974,0,1,0,0,0,0,0,1,0,0,2780,80,56,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,-2.646724,0,
-7.45002269265e+18,80116992,1,0,0,0,0,0,0,0,0,1,1830,100,18,1,1,.85714287,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,-169.95413,0,
-7.55386829276e+18,42123955,1,0,0,0,0,0,0,1,0,0,1940,40,25,1,1,.5714286,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,,1,1
3.55543998343e+18,42123504,0,0,0,1,0,0,0,1,0,0,3450,100,60,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,,1,1
-5.11671260918e+18,80118762,0,1,0,0,0,0,0,0,0,1,1200,100,50,1,1,.14285715,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,,1,0
