def_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2.2682083,0,1,3592025,0,-0.24969388021056774,0.010848355661253084
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1.424991,0,1,3590975,0,-0.2687539513720617,0.011649581314574073
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,2.29812,0,1,80118580,1,-0.19785649814668574,0.006231586389470372
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,-0.13592425,1,1,10462543,1,-0.15586411528806746,0.005138696702332975
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0.14285715,-0.31447124,1,1,10463176,0,-0.10245875795024711,0.007072339715031716
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,-0.35594094,1,1,3595221,1,-0.03680437455757323,0.0026672505835029733
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27,0,-0.43601018,1,1,78132509,0,-0.03506017531839095,0.00122497210835332
1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,37,0.14285715,-0.1940874,0,1,80117491,1,-0.13870560160623535,0.0022218297761856503
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62,0.14285715,-0.13938007,1,0,80117190,1,-0.23578348921146963,0.006301650108961463
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,-0.50223994,0,1,42124703,0,-0.11533014179169239,0.006886157597165766
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,-0.32599375,1,1,80116826,0,-0.06390854163654201,0.006220892126007681
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,-0.30525887,1,1,80116825,0,-0.07808794913021613,0.0050124081927242475
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0.71428573,-0.65716571,1,0,80117698,0,-0.17288540234910837,0.004613237221356337
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0.96015269,0,1,10463129,1,-0.1689546973949125,0.004141202227606603
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,1.3541148,0,1,10463127,1,-0.20409981058863952,0.0051925776917827945
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0.40722325,0,1,10463128,1,-0.1412178921724476,0.00227698678111297
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,-0.46077025,1,0,10462033,1,-0.07368630527829413,0.004882431750058354
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.2424687,1,1,80116982,1,-0.123864815727379,0.0072579459763666655
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0.50574601,1,1,80117677,0,-0.21860906285234546,0.003547285930812175
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18,0,0.37956065,0,1,42125742,0,-0.016881687659801775,0.0107916717409434
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.71428573,-0.24651015,1,1,5514488,0,-0.16382071869394255,0.0074582621505202675
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0.13708463,1,0,78132663,0,-0.07131079205599905,0.0034198193414000204
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.19812883,1,0,78132662,0,-0.11688936166900107,0.008017993527653195
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.14285715,-0.50204831,1,1,5522616,0,-0.07887453253941797,0.004955346700441044
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,-0.57711267,1,0,42125582,1,-0.16062983592922075,0.0059040201695820535
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.57826775,1,1,42124170,0,-0.15943710344214526,0.006056919230865612
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.19812883,1,1,42124163,0,-0.1563410799054391,0.0035978971757566662
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.47459349,1,1,42124167,0,-0.09277880941100242,0.0027295037921307125
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.38819829,1,1,42124168,0,-0.04154585363003889,0.0040116057362312154
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0.19237758,1,1,42124162,0,-0.19974375667689853,0.0023553026360740815
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.55062127,1,1,42124164,0,-0.1072620498857669,0.005009372833360753
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.43657961,1,1,42124172,0,-0.06766432040314514,0.0030448311872891868
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.29834726,1,1,42124165,0,-0.09663049695138792,0.003820473280303314
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.55062127,1,1,42124169,0,-0.1072620498857669,0.005009372833360753
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.33636117,1,1,42124166,0,-0.07438924312328618,0.002621327959524297
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.046073224,1,1,42124171,0,-0.17964600895431093,0.0023218690362181746
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-0.61569601,1,1,78133966,1,-0.0980301429761515,0.0032080533523235703
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-0.61449826,1,1,42123878,1,-0.15414660526724797,0.0036127312035516656
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.14285715,-0.12210101,1,1,5520187,0,-0.2294784387389883,0.008184091852490234
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0.2857143,0.33186537,1,0,10462782,0,-0.2606738243060194,0.005837895657420049
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0.14285715,-0.27704296,1,0,78134640,0,-0.08147959703118433,0.0033839684067987824
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87,0.14285715,-0.37724522,1,0,42124626,0,-0.12989939801729292,0.008750451022168365
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.53450257,1,1,80118009,0,-0.23600298560515365,0.0021070722070417806
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.29259601,1,1,80118011,0,-0.21262767724417853,0.0013583811959635532
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.067968391,1,1,80118013,0,-0.17996666333349848,0.005125273274554596
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.54487002,1,1,80117689,0,-0.23778252054938298,0.0027421859187719295
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.61053032,1,1,80118012,0,-0.24686382769833276,0.0030635577658903426
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,3.4995863,1,1,80118010,0,-0.27377744273308247,0.0051718039472414
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.65891176,1,1,80118007,0,-0.24970408011204545,0.002711924630433764
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.48266542,1,1,80118003,0,-0.22639539875826997,0.001310584171984308
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,0.83515793,1,1,80118008,0,-0.26791484185779063,0.005028911599327858
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.57481194,1,1,80117720,1,-0.1375333216229846,0.004891898569175705
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.42621219,1,1,5514134,1,-0.023527468968209293,0.007297445970346772
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,-0.23557331,0,1,80118893,1,-0.10721846684611097,0.001863277315674523
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,1.7647704,0,1,42124599,0,-0.23309184280120948,0.00810156945755492
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0.14285715,-0.096654885,1,1,10462704,0,-0.16262292972061848,0.0028134775338214523
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,62,0.2857143,0.085247509,1,1,80119095,1,-0.2415935106992484,0.007488501138628482
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,62,0,-0.53968441,1,1,80117695,0,-0.07258643363378431,0.0057352772186872875
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,62,1,-0.45040283,1,1,80119175,0,-0.18915374805785826,0.00804392117749982
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-0.0073894882,1,1,5524197,0,-0.18254157235568907,0.006582730970743374
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,0.71428573,-0.46422607,1,0,80118982,0,-0.20202651999126314,0.005961549634010163
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.42857143,0.024826357,1,0,3594428,0,-0.21415742863182957,0.003984541654339703
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.080061913,1,1,78132887,1,-0.13750404944342193,0.004872429263333968
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,-0.57711267,1,1,78132886,1,-0.15083685264888652,0.006474232806733434
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,0,0.28914019,0,1,3595364,0,-0.21767231562762154,0.005409175589490656
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,0,0.040321972,0,1,3595363,0,-0.18613721121490423,0.00507695081627046
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,0,-0.62664908,0,1,3595365,0,-0.08772594110312017,0.008911292529787451
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,0,-0.63988668,1,0,80117066,1,-0.15046994004319114,0.006857488937149784
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,60,0,-0.48841673,1,1,10462621,0,-0.06804964827538787,0.0018947028781886991
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.2857143,-0.35018441,1,1,3594448,0,-0.09867445521416375,0.0034239576836323834
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,-0.70209122,1,0,42123760,0,-0.11762068020128563,0.0017756077916178579
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,-0.71591449,1,0,42123777,0,-0.07894763618749719,0.007618983586744518
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,4.526547,1,0,80118095,0,-0.25703757494500185,0.007521404032311715
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,4.8271861,0,1,42124188,0,-0.28849361139436475,0.005254391081615857
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,-0.81437284,0,0,10462731,0,-0.114392945748279,0.005690508106552684
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0.42857143,1.8081042,0,0,10463985,1,-0.251313138952279,0.003883772493629532
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1.0753921,1,1,3594320,0,-0.23666780274847066,0.00357510790325905
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,-0.024752773,1,1,10463290,0,-0.16226867409242138,0.001978155985356598
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.41354927,1,0,3591892,1,-0.1498732796933823,9.788025355508675e-4
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.2857143,-0.51135188,1,1,42124451,0,-0.1006832653738257,0.005315408965881375
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.2857143,-0.36275217,1,1,42124450,0,-0.12846868489623026,0.003117017918862845
1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50,0,-0.25097209,1,0,78132596,0,-0.08317998922773827,0.005902088202362114
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,35,0,-0.58863521,1,1,78134016,0,-0.013500013057522606,0.006290418706045873
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0.55523747,0,1,80118476,0,-0.19766027162503816,0.002772425475357541
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0.90081829,0,1,80118474,0,-0.227020013065029,0.006643010992129719
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.28797987,0,1,80118477,0,-0.09824672605070377,0.004116829206288217
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.054730829,1,1,3591714,1,-0.12001814691522408,0.002142070001147598
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.2857143,-0.54487062,0,1,10463816,1,-0.09263688329033794,0.007853045415038534
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0.020156572,1,1,3595241,1,-0.12792527663699804,0.004664692995520755
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,-0.51427978,0,1,42124891,1,-0.09070007748832012,0.0012004568747504183
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.23384725,1,1,78133953,1,-0.14057819308297517,0.00728828260489866
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0.14285715,0.51376772,1,1,78133954,1,-0.2017685781025242,0.0034316593303100927
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,31,0.71428573,6.1905508,1,1,78132956,1,-0.1965492643304593,0.0039485098005492105
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,31,0,11.909863,1,1,78133664,0,-0.17739742583994428,0.01033588906618739
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.13592425,0,1,80118789,0,-0.1974529225979954,0.0035473621302464856
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,22,0,-0.58517939,1,1,78133131,1,-0.025580219507090742,0.0066648583867478205
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,-0.47459349,1,1,42123960,0,-0.0784669078073025,0.0018885034749608516
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,-0.34327275,1,1,42123959,0,-0.09227489745580529,0.003754563514005207
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,58,0.2857143,-0.18776137,1,0,80117646,0,-0.20058259062335096,0.008344829078072968
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-0.49532834,1,1,78133346,0,-0.030968477362552017,0.006741841330281366
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69,0,-0.82128441,1,0,80115973,1,-0.10036801506708182,0.006341522918784059
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,-0.18430561,1,1,3591747,0,-0.1400844543043354,0.005480014164046941
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.2857143,-0.37437505,1,1,5524156,0,-0.15192251931746656,0.0076541414890394345
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.2857143,-0.45040283,1,1,5524155,0,-0.14507420238921565,0.0072365985825248984
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0,-0.36109245,0,0,10463848,1,-0.04870815627072647,0.002309830830416623
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.14285715,-0.25342175,0,1,5524105,0,-0.012968275761353197,0.012174874105750447
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0.14285715,-0.54314023,1,0,78134015,0,-0.04505859261048739,0.004907570961969692
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,0,0.1163498,1,0,3594096,1,-0.13540530386916866,0.0011398244272520556
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0.36862379,0,1,5522997,0,-0.21147669620863194,0.0016004685696397872
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.47618526,1,1,42124925,1,-0.03403844705750659,0.0036498615403583474
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.52802241,1,1,42124926,1,-0.0337830722214113,0.0040838974779934326
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,53,0.85714287,-0.50037593,1,1,80117051,0,-0.11306832772171047,0.005666380874246149
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,53,0,-0.30468944,1,1,10462848,0,-0.05896506510191095,0.003018953595542579
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,-0.14907764,1,0,5514530,0,-0.21040606970743708,0.007726354864122592
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,-0.22164965,1,0,5524224,0,-0.20458975957369188,0.008071832680401736
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0.5,-0.39741066,1,0,42125258,1,-0.1369258183931369,0.008779496459259566
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,-0.021296952,1,1,10463515,1,-0.1397066096323327,0.006119797026666269
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0.85714287,-0.47746366,0,0,78132977,0,-0.12632533045497754,0.004871226240775463
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,56,0.5714286,-0.24464606,1,1,80117916,0,-0.14391978907397415,0.0068162215737062925
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0.2407589,1,0,3592247,0,-0.2548979510493291,0.006571935003835061
1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,-0.36862436,0,1,80118486,0,-0.0801609395321927,0.0029030549987535377
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.2857143,-0.39856571,0,1,42125628,1,-0.07737649993040151,0.004789959551941766
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0,-0.4843753,1,0,80117965,0,-0.05753754340387001,0.0029808954310687127
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.13879445,0,1,78133615,0,-0.10402898650333356,0.0033062764242974938
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0.2857143,-0.33981699,1,0,42123665,1,-0.12598999794994045,0.006362765885186375
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,46,0.14285715,-0.27415663,1,1,10462810,0,-0.061337143309014776,0.004322893900541329
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,46,0.14285715,0.5414142,1,1,10462556,0,-0.24997200860495364,0.00625282779375596
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0.14285715,-0.58460993000000006,1,1,80116859,1,-0.13735219229850887,0.008983831547216057
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.14285715,1.3397061,0,0,5520114,1,-0.20906146326589609,0.0069206818246756625
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.14285715,-0.56731468,1,0,3594100,1,-0.16184490052625605,0.007997408174441261
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0.5455398,1,0,80118873,0,-0.21353008857521513,0.0017598803125145497
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.2857143,-0.31543463,1,1,5524501,0,-0.2357091184612567,0.008916271815523012
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0.16184467,1,1,10463257,0,-0.1825796245825246,0.003550982634176759
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0.46250007,1,1,10463256,0,-0.22250079818652194,0.003917789399947662
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,43,0.5714286,0.47633949,1,0,80118036,1,-0.24393964665771167,0.00520016091675861
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,43,0,0.46597204,1,0,80118872,0,-0.18288628666648601,0.005807916324133182
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0.14285715,0.15436365,1,1,10463075,1,-0.1546694188599725,0.00424185779076126
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0.14285715,0.32202584,1,1,10464014,0,-0.21827457339104941,0.001518186249815031
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0.14285715,1.7354516,1,1,10464018,0,-0.2994168961516464,0.001888631491526369
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0.14285715,1.3622242,1,1,10464016,0,-0.31522162383546665,0.001714984030454292
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0.14285715,0.87149942,1,1,10464017,0,-0.2801369131247662,0.002643117230170792
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0.14285715,2.9588079,1,1,10464013,0,-0.29460274803928377,0.002666780319321669
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0.14285715,1.9428002,1,1,10464019,0,-0.2965678496610789,0.0029053776730264685
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0.14285715,2.3263948,1,1,10464015,0,-0.2949565613739071,0.003038914237214499
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,39,0.2857143,-0.63701648,0,1,78133785,0,-0.07813948472573823,0.00677303671014638
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,-0.61282587,1,1,3595248,1,-0.11050593944375266,0.006261026315256543
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,47,0.5714286,-0.31158489,0,1,78134536,0,-0.09679301940637768,0.013280239343523932
1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,43,0,-0.12151539,1,1,78136353,0,-0.09815794739599083,0.004730105283842891
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,43,0,-0.13592425,1,1,78134017,0,-0.14745438738442715,0.004971829482100358
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2.1172628,0,1,5514277,1,-0.3338163959704967,0.006774234359018856
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,-0.49532834,1,0,3595389,1,-0.06868173995183786,0.005081634857652862
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0.2857143,-0.30400339,1,1,10462928,0,-0.11648223752794247,0.007592755136000996
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0.14285715,-0.046073224,1,1,80117383,0,-0.12842161492784065,0.0013783486593673558
