NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,OC,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,fee,def_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
809395910259e7,42122461,0,0,0,0,1,0,0,0,1,0,0,0,830,100,48,1,2,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0.49638938819229556,0.0014381228034819587,0.9210447688374743
80941296535e8,3591777,1,0,0,0,0,0,1,0,0,0,0,0,1200,100,61,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.4303774711187567,0.0022585292350676134,0.8266605423407238
81350594697e8,78132484,0,0,0,0,1,0,0,0,0,1,0,0,1310,100,36,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.5187382131383652,0.0011305610888680065,0.883917228835951
8.1461051103600005e+018,10463616,0,0,1,0,0,0,0,0,0,0,0,1,1100,100,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.5376451771854738,0.0011259023423114216,0.9056950036123784
8.1576406065999995e+018,78132674,0,0,0,0,1,0,0,0,0,1,0,0,3910,100,47,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0.4815476386549617,8.471747821011531e-4,0.8875263736933748
819933578211e7,42124920,1,0,0,0,0,0,0,0,1,0,0,0,2500,100,65,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0.4081454394656724,0.0016927670878604366,0.7756246982234805
8.2238091862799995e+018,78131701,0,0,0,1,0,0,0,0,0,1,0,0,830,100,28,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0.5407063350522989,5.578506916901709e-4,0.9084411467359447
822921165625e7,78136190,1,0,0,0,0,0,0,0,0,1,0,0,1420,100,32,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0.5356448963876147,6.53375116893953e-4,0.8920634000403156
826954387514e7,3592120,0,0,1,0,0,0,1,0,0,0,0,0,1090,100,62,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0.44802682988140763,0.00210056791687078,0.9001955704661894
82789739311e8,42125627,0,0,0,0,1,0,0,0,1,0,0,0,950,60,57,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0.46633448901359503,0.002428482784609771,0.9049354780339046
82789739311e8,42125626,0,0,0,0,1,0,0,0,1,0,0,0,960,60,57,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0.4665200730292879,0.002271987707106626,0.9028446523341592
828728801453e7,5522591,0,0,0,0,1,0,0,1,0,0,0,0,300,100,30,1,2,0.14285715,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.5535878990270767,5.503315328672285e-4,0.9220464228543915
829430968703e7,78136428,0,0,0,0,0,1,0,0,0,1,0,0,1530,90,58,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0.4391570506035035,0.0013125563393741094,0.9188818150323339
836634641392e7,10463824,0,1,0,0,0,0,0,0,0,0,0,1,610,100,33,3,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0.5322305283866297,9.420156560768342e-4,0.9073655866925096
841470046875e7,42125404,0,0,1,0,0,0,0,0,1,0,0,0,590,90,45,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0.5203569627872784,9.244485840699392e-4,0.8874020228833189
844940340581e7,42123646,0,0,1,0,0,0,0,0,1,0,0,0,2100,100,42,1,1,0.14285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.500886848471506,7.34156565870708e-4,0.7850080296844126
844940340581e7,42123645,0,0,1,0,0,0,0,0,1,0,0,0,1670,100,42,1,1,0.14285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.5083145266592051,0.0011814610986766677,0.7822011539389228
844940340581e7,42123644,0,0,1,0,0,0,0,0,1,0,0,0,1850,100,42,1,1,0.14285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.5055267901667105,8.260314215535287e-4,0.7842045780331945
847916994861e7,80115959,0,1,0,0,0,0,0,0,0,0,1,0,1420,100,58,1,1,0.2857143,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0.45413013889602843,0.0013918403138237134,0.8719152588335756
85266539205e8,80116788,1,0,0,0,0,0,0,0,0,0,1,0,1390,100,36,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0.5278208703614303,0.001077653040836525,0.8898648361475998
854166689509e7,80118603,0,1,0,0,0,0,0,0,0,0,1,0,3100,100,52,2,1,0.5714286,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0.45470444132289006,0.0015428629317596895,0.9052857473488952
856670143488e7,10463977,0,1,0,0,0,0,0,0,0,0,0,1,2050,90,53,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.4420262977504355,0.0015083656366722154,0.8922873999729006
863893137306e7,10464025,0,0,1,0,0,0,0,0,0,0,0,1,7050,100,35,1,1,0.14285715,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0.5083100087894739,0.0021716200085804545,0.8745353102253547
863936791857e7,78131597,0,0,0,1,0,0,0,0,0,1,0,0,350,90,51,1,1,0.2857143,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0.5022261442862582,0.002182667565473533,0.9117549797414634
8.6955198805199995e+018,42124942,1,0,0,0,0,0,0,0,1,0,0,0,2280,100,40,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0.5040051006882612,0.0012364967888592476,0.8840773867904259
875979355709e7,78133869,0,0,1,0,0,0,0,0,0,1,0,0,1460,90,28,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0.5312996916825871,9.04923534122232e-4,0.8829356292730572
878283727283e7,42122462,0,0,0,0,1,0,0,0,1,0,0,0,2170,100,45,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.49028739197537347,6.924419522006721e-4,0.8657092383944774
883306170439e7,3594045,0,0,1,0,0,0,1,0,0,0,0,0,300,100,24,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0.528828009071959,0.0011338615450946449,0.9207430510765537
884772845219e7,3586621,0,0,1,0,0,0,1,0,0,0,0,0,1020,100,42,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.5122628051913282,9.854502661947962e-4,0.9211941743439548
884772845219e7,3586618,0,0,1,0,0,0,1,0,0,0,0,0,1010,100,42,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.5122088311048253,8.816307757281839e-4,0.9215552178678478
884772845219e7,3586619,0,0,1,0,0,0,1,0,0,0,0,0,1020,100,42,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.5109637578702262,9.144801131112634e-4,0.918664944227973
884772845219e7,3586622,0,0,1,0,0,0,1,0,0,0,0,0,1200,100,42,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.5082466286494419,0.0011048720174490643,0.9218424396068792
884772845219e7,3586620,0,0,1,0,0,0,1,0,0,0,0,0,1020,100,42,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.5121195329419255,0.0012576187864386267,0.9225375320694886
884772845219e7,3586617,0,0,1,0,0,0,1,0,0,0,0,0,830,100,42,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0.5147563891030733,0.0011758263177385445,0.922985201009672
900822185214e7,42123632,0,0,1,0,0,0,0,0,1,0,0,0,1410,80,50,1,3,0.2857143,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0.4838483521280932,0.0017066635377315832,0.8527612408993342
903203797426e7,10462923,0,1,0,0,0,0,0,0,0,0,0,1,2960,90,39,3,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0.49506588740934626,0.0010820898695914191,0.9085017254846978
90846723031e8,3591859,0,1,0,0,0,0,1,0,0,0,0,0,2000,100,24,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0.5243340860522291,6.700600689798136e-4,0.9196926147070655
910770375257e7,10463823,0,1,0,0,0,0,0,0,0,0,0,1,2120,100,23,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0.518855739275464,4.052728205366573e-4,0.9269262896324748
912615586077e7,42123788,0,1,0,0,0,0,0,0,1,0,0,0,3000,100,31,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.49751508802748307,7.187529546654872e-4,0.8696070583960647
9.1297158619599995e+018,5522685,0,0,1,0,0,0,0,1,0,0,0,0,4930,100,68,1,1,0.2857143,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0.4056547465825418,0.0020239702075784943,0.8264993598584157
914732645642e7,78133707,0,0,0,1,0,0,0,0,0,1,0,0,180,100,32,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0.5509535534205353,9.022572544882016e-4,0.9107857258826731
9.1860094571599995e+018,10462669,1,0,0,0,0,0,0,0,0,0,0,1,980,100,36,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0.5402312692660401,6.889244245915142e-4,0.8920651830195945
919299574621e7,80117318,0,0,0,0,0,1,0,0,0,0,1,0,730,100,19,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0.5538445786316661,8.186338589082679e-4,0.9143443120828809
9.1936610176399995e+018,78133826,0,1,0,0,0,0,0,0,0,1,0,0,2970,100,46,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0.47638420333496084,0.001260039469686137,0.9102171439671436
