prenda,val_pren,genero,edad,pres_antes,ahorros,cta_tanda,rec_cel,prestamo,des_c,faltas,tentado,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_educacion2,dummy_educacion3,dummy_educacion4,dummy_educacion5,dummy_plan_gasto2,dummy_plan_gasto3
5521313,10000,0,64,1,,,,5510,1,,0,0,1,0,0,1,0,0,0,0,1
5522780,3748.250732421875,0,64,1,1,1,0,2100,0,1,0,0,1,0,0,1,0,0,0,0,1
10464010,350,,,,,,,970,1,,,1,0,0,0,,,,,,
3595563,,,,,,,,2220,0,,,,,,,,,,,,
78135151,1000,1,32,1,0,1,1,630,0,.5714286,1,0,1,0,0,0,1,0,0,0,1
78136426,500,1,32,1,,,,220,0,,1,1,0,0,0,0,1,0,0,0,1
5523639,,,,,,,,5150,0,,,,,,,,,,,,
5523951,,,,,,,,770,1,,,,,,,,,,,,
5514583,2255.826416015625,1,59,1,0,1,0,1280,0,.85714287,1,1,0,0,0,,,,,0,1
5514584,4015.55078125,1,59,1,0,1,0,2380,0,.85714287,1,1,0,0,0,,,,,0,1
3594135,1500,1,21,1,0,0,0,1420,0,0,1,1,0,0,0,0,1,0,0,0,0
3596948,,1,21,1,,,,2040,0,,1,,,,,0,1,0,0,0,0
3594367,,,,,,,,250,0,,,,,,,,,,,,
3592190,,,,,,,,530,0,,,,,,,,,,,,
3601005,,,,,,,,2150,0,,,,,,,,,,,,
3601006,,,,,,,,1060,0,,,,,,,,,,,,
3598137,,,,,,,,290,0,,,,,,,,,,,,
3598135,,,,,,,,620,0,,,,,,,,,,,,
80117831,6806.48291015625,1,46,1,0,1,1,4270,0,0,0,1,0,0,0,0,1,0,0,1,0
10463265,5000,0,29,1,1,1,1,1820,1,0,1,0,1,0,0,0,0,0,1,0,1
42123787,5000,,,,,,,3750,0,,,1,0,0,0,,,,,,
3598988,,,,,,,,1090,0,,,,,,,,,,,,
3596495,,,,,,,,3010,0,,,,,,,,,,,,
80117130,2000,1,42,1,0,1,0,1390,0,.2857143,1,0,1,0,0,0,0,1,0,0,1
80117131,1740,1,42,1,0,1,0,580,0,.2857143,1,0,1,0,0,0,0,1,0,0,1
3591054,,1,63,1,,,,690,0,,1,,,,,0,0,1,0,0,1
3598440,,1,63,1,,,,6830,0,,1,,,,,0,0,1,0,0,1
3595914,3500,1,63,1,0,0,,1680,0,1,1,1,0,0,0,0,0,1,0,0,1
3594800,,,,,,,,380,0,,,,,,,,,,,,
5526435,,,,,,,,3080,0,,,,,,,,,,,,
3595561,,,,,,,,2730,0,,,,,,,,,,,,
5514608,,,,,,,,19560,0,,,,,,,,,,,,
78136169,1000,0,18,0,0,0,0,940,0,0,1,1,0,0,0,0,1,0,0,1,0
78133384,4140,,,,,,,1380,0,,,1,0,0,0,,,,,,
78133383,5000,,,,,,,3070,0,,,1,0,0,0,,,,,,
78133382,5000,,,,,,,4490,0,,,1,0,0,0,,,,,,
42125286,35000,,,,,,,23000,1,,,0,0,0,0,,,,,,
80117765,1350,1,28,0,0,0,1,450,0,0,0,0,1,0,0,0,0,0,1,0,1
80117763,2130,1,28,0,0,0,1,710,0,0,0,0,1,0,0,0,0,0,1,0,1
80117764,4320,1,28,0,0,0,1,1440,0,0,0,0,1,0,0,0,0,0,1,0,1
78134795,3000,,,,,,,2450,1,,,0,1,0,0,,,,,,
78134797,3000,,,,,,,1240,1,,,0,1,0,0,,,,,,
78134794,1740,,,,,,,580,1,,,0,1,0,0,,,,,,
78134796,3000,,,,,,,1350,0,,,0,1,0,0,,,,,,
10462818,2500,0,37,0,1,0,0,1920,0,0,0,1,0,0,0,0,0,0,1,0,1
5514233,,,,,,,,5000,1,,,,,,,,,,,,
5486012,,,,,,,,1000,1,,,,,,,,,,,,
5486332,,,,,,,,2200,1,,,,,,,,,,,,
78133337,3400,,,,,,,4550,0,,,0,1,0,0,,,,,,
78135031,4000,,,,,,,1350,0,,,0,1,0,0,,,,,,
78135030,3930,,,,,,,1310,0,,,0,1,0,0,,,,,,
78135032,3420,,,,,,,1140,0,,,0,1,0,0,,,,,,
42124561,2500,1,48,1,0,0,0,1350,1,0,1,0,1,0,0,0,0,0,1,0,1
10462544,3000,,,,,,,1830,1,,,1,0,0,0,,,,,,
5527538,,,,,,,,910,1,,,,,,,,,,,,
5527540,,,,,,,,5280,1,,,,,,,,,,,,
5527539,,,,,,,,3290,1,,,,,,,,,,,,
5524534,13579.3408203125,0,34,1,0,1,0,8100,0,,0,0,1,0,0,0,0,1,0,0,1
5525610,,0,34,1,,,,2480,0,,0,,,,,0,0,1,0,0,1
5525609,,0,34,1,,,,4490,0,,0,,,,,0,0,1,0,0,1
3594623,,,,,,,,1470,1,,,,,,,,,,,,
3594625,,,,,,,,2270,1,,,,,,,,,,,,
42126091,,,,,,,,1640,0,,,,,,,,,,,,
42126093,,,,,,,,2480,0,,,,,,,,,,,,
42126092,,,,,,,,3760,0,,,,,,,,,,,,
10462363,,,,,,,,1590,0,,,,,,,,,,,,
5525973,,,,,,,,250,0,,,,,,,,,,,,
5486237,,,,,,,,2960,1,,,,,,,,,,,,
5525980,,,,,,,,390,0,,,,,,,,,,,,
5525981,,,,,,,,370,0,,,,,,,,,,,,
5526430,,,,,,,,2010,1,,,,,,,,,,,,
5526433,,,,,,,,1170,1,,,,,,,,,,,,
5526431,,,,,,,,450,1,,,,,,,,,,,,
5525975,,,,,,,,450,0,,,,,,,,,,,,
5525977,,,,,,,,370,0,,,,,,,,,,,,
5525976,,,,,,,,280,0,,,,,,,,,,,,
5486239,,,,,,,,960,1,,,,,,,,,,,,
5525982,,,,,,,,430,0,,,,,,,,,,,,
5525978,,,,,,,,260,0,,,,,,,,,,,,
5486238,,,,,,,,1070,1,,,,,,,,,,,,
5525979,,,,,,,,320,0,,,,,,,,,,,,
5526432,,,,,,,,2560,1,,,,,,,,,,,,
5526429,,,,,,,,1110,1,,,,,,,,,,,,
5525974,,,,,,,,320,0,,,,,,,,,,,,
5514777,,,,,,,,3290,1,,,,,,,,,,,,
5523095,,,,,,,,1000,1,,,,,,,,,,,,
80119443,,,,,,,,4500,1,,,,,,,,,,,,
80117195,,,,,,,,80,0,,,,,,,,,,,,
80115978,1000,,,,,,,620,0,,,0,1,0,0,,,,,,
80115979,,,,,,,,370,0,,,,,,,,,,,,
10463253,2000,,,,,,,1460,0,,,0,1,0,0,,,,,,
80115960,,,,,,,,660,0,,,,,,,,,,,,
78135127,2000,1,28,1,1,1,0,1010,0,0,1,0,0,0,1,0,1,0,0,0,0
78135126,2000,1,28,1,1,1,0,13870,0,0,1,0,0,0,1,0,1,0,0,0,0
3597912,,,,,,,,8460,0,,,,,,,,,,,,
5514365,,,,,,,,1110,0,,,,,,,,,,,,
5523291,,,,,,,,1900,0,,,,,,,,,,,,
5523290,,,,,,,,850,0,,,,,,,,,,,,
5523289,,,,,,,,1060,1,,,,,,,,,,,,
3592026,,,,,,,,510,0,,,,,,,,,,,,
78134575,350,1,50,1,0,0,0,300,1,.42857143,0,0,1,0,0,0,0,1,0,0,1
78133932,743.4330444335938,1,50,1,0,0,0,480,1,.5714286,0,1,0,0,0,0,0,1,0,0,1
42123790,3210,0,26,1,1,1,1,1070,1,0,1,0,1,0,0,0,1,0,0,0,1
80118100,,,,,,,,1570,1,,,,,,,,,,,,
80117378,1031.387939453125,1,48,1,1,1,0,660,0,0,1,1,0,0,0,0,0,0,1,0,1
5523780,,,,,,,,2600,1,,,,,,,,,,,,
10463493,800,,,,,,,690,0,,,1,0,0,0,,,,,,
10464020,,,,,,,,560,0,,,,,,,,,,,,
10462444,1200,,,,,,,1700,1,,,0,0,1,0,,,,,,
10463487,500,,,,,,,230,1,,,1,0,0,0,,,,,,
5524558,,,,,,,,560,1,,,,,,,,,,,,
5528679,,,,,,,,1110,0,,,,,,,,,,,,
10463944,,,,,,,,1350,0,,,,,,,,,,,,
10463979,1500,,,,,,,950,0,,,0,1,0,0,,,,,,
10463258,,,,,,,,2560,0,,,,,,,,,,,,
78136253,1600,,,,,,,1390,1,,,0,1,0,0,,,,,,
80117603,,,,,,,,2650,0,,,,,,,,,,,,
80117602,3420,,,,,,,1140,0,,,0,1,0,0,,,,,,
78134507,3000,1,36,1,,,,2200,1,,0,1,0,0,0,0,0,0,1,1,0
78134471,5000,1,36,1,0,0,0,2200,1,0,0,1,0,0,0,0,0,0,1,1,0
3594408,5200,1,67,1,1,1,1,4380,0,0,1,,,,,1,0,0,0,0,1
3594829,,,,,,,,5000,0,,,,,,,,,,,,
78133231,1500,1,72,0,1,1,0,650,0,0,1,1,0,0,0,1,0,0,0,0,1
5523662,,,,,,,,600,1,,,,,,,,,,,,
3598968,,,,,,,,1130,1,,,,,,,,,,,,
5523905,,,,,,,,1100,0,,,,,,,,,,,,
5528509,,,,,,,,2300,0,,,,,,,,,,,,
80117648,2500,1,39,0,0,0,0,1270,0,,1,0,1,0,0,0,0,1,0,0,0
42125386,,,,,,,,910,0,,,0,0,0,0,,,,,,
42125455,2400,1,48,1,0,0,0,800,0,0,0,1,0,0,0,0,0,1,0,0,1
3599499,,,,,,,,4580,0,,,,,,,,,,,,
3597383,,,,,,,,4530,0,,,,,,,,,,,,
3597382,,,,,,,,4850,0,,,,,,,,,,,,
3599219,,,,,,,,7020,0,,,,,,,,,,,,
3599224,,,,,,,,5870,0,,,,,,,,,,,,
3599218,,,,,,,,7490,0,,,,,,,,,,,,
3599226,,,,,,,,3660,0,,,,,,,,,,,,
3599225,,,,,,,,3450,0,,,,,,,,,,,,
5527525,,,,,,,,720,1,,,,,,,,,,,,
5486018,,,,,,,,600,1,,,,,,,,,,,,
10463058,1000,1,29,1,1,1,1,840,0,.14285715,1,0,0,0,1,0,1,0,0,0,1
5523194,,,,,,,,380,0,,,,,,,,,,,,
5514373,1271.740112304688,1,20,1,0,0,0,330,0,1,1,0,1,0,0,0,0,1,0,0,1
5514374,,1,20,1,,,,300,0,,1,,,,,0,0,1,0,0,1
5514372,1351.727661132813,1,20,1,0,0,0,380,0,1,1,0,1,0,0,0,0,1,0,0,1
5514375,1303.735107421875,1,20,1,0,0,0,350,0,1,1,0,1,0,0,0,0,1,0,0,1
42126603,1800,1,25,0,0,0,0,1520,0,0,1,1,0,0,0,0,0,0,1,0,1
5523231,,1,51,1,,,,2120,0,,1,,,,,1,0,0,0,,
5520111,4534.8388671875,1,51,1,1,1,,2850,0,1,1,1,0,0,0,1,0,0,0,,
5528484,,1,51,1,,,,1870,0,,1,,,,,1,0,0,0,,
5523232,,1,51,1,,,,2320,0,,1,,,,,1,0,0,0,,
5528485,,1,51,1,,,,2490,0,,1,,,,,1,0,0,0,,
42124019,4590,0,,1,1,0,1,1530,0,0,1,1,0,0,0,0,0,1,0,1,0
42124050,9210,0,,1,,,,3070,0,,1,1,0,0,0,0,0,1,0,1,0
42124048,4600,0,,1,,,,3110,0,,1,0,1,0,0,0,0,1,0,1,0
42124051,8550,0,,1,,,,2850,0,,1,1,0,0,0,0,0,1,0,1,0
42124049,15690,0,,1,,,,5230,0,,1,1,0,0,0,0,0,1,0,1,0
42124017,6000,0,,1,1,0,1,3100,0,0,1,1,0,0,0,0,0,1,0,1,0
42124018,4620,0,,1,1,0,1,1540,0,0,1,1,0,0,0,0,0,1,0,1,0
5522810,1400,,,,,,,1180,0,,,0,1,0,0,,,,,,
80119349,,,,,,,,1010,1,,,,,,,,,,,,
80119348,,,,,,,,690,1,,,,,,,,,,,,
5522831,25110,0,61,1,1,0,0,8370,0,0,0,0,1,0,0,,,,,0,1
5522832,,0,61,1,,,,8770,0,,0,,,,,,,,,0,1
5522829,25500,0,61,1,1,0,0,8500,0,0,0,0,1,0,0,,,,,0,1
5522830,26220,0,61,1,1,0,0,8740,0,0,0,0,1,0,0,,,,,0,1
80117445,12000,1,42,,,,,4000,0,,,1,0,0,0,0,0,0,1,,
5524008,2000,0,58,1,1,1,0,730,0,.14285715,1,0,1,0,0,0,0,0,1,1,0
42125801,,,,,,,,770,1,,,1,0,0,0,,,,,,
3594710,,,,,,,,1970,0,,,,,,,,,,,,
80118586,10000,0,30,1,0,1,0,4750,0,.14285715,0,1,0,0,0,0,1,0,0,0,1
3597182,,1,21,1,,,,3420,0,,1,,,,,0,0,1,0,1,0
78134893,700,1,21,1,,,,580,1,,1,0,1,0,0,0,0,1,0,1,0
78131733,300,1,21,1,0,0,0,440,0,.14285715,1,0,1,0,0,0,0,1,0,1,0
3598659,,1,21,1,,,,510,1,,1,,,,,0,0,1,0,1,0
5526384,,,,,,,,250,0,,,,,,,,,,,,
3598307,,,,,,,,1170,0,,,,,,,,,,,,
42124390,4000,1,46,1,0,1,0,2420,0,.2857143,0,1,0,0,0,0,0,1,0,0,1
78134262,500,,,,,,,300,0,,,0,1,0,0,,,,,,
78132606,1000,1,45,1,1,0,0,770,1,0,0,0,1,0,0,0,1,0,0,0,1
5524276,5827.9248046875,1,56,1,0,1,0,3400,1,.2857143,1,0,1,0,0,0,0,1,0,1,0
3595410,2084.511474609375,1,62,1,1,0,0,1060,0,,1,0,1,0,0,0,1,0,0,0,1
5525506,,,,,,,,770,0,,,,,,,,,,,,
80119592,,,,,,,,1160,1,,,,,,,,,,,,
80118025,1440,0,40,1,0,1,0,480,0,0,1,0,1,0,0,0,1,0,0,0,1
3598085,,,,,,,,1870,0,,,,,,,,,,,,
78135077,6000,,,,,,,6060,1,,,0,0,0,1,,,,,,
78133822,,,,,,,,3820,0,,,0,1,0,0,,,,,,
78133547,400,0,39,1,1,0,0,280,0,0,1,0,1,0,0,0,0,0,1,0,1
78136460,,,,,,,,780,0,,,,,,,,,,,,
5525026,,,,,,,,3370,1,,,,,,,,,,,,
10463757,3000,1,45,1,0,0,0,1720,0,0,1,0,1,0,0,0,0,1,0,0,1
78132636,3600,,,,,,,2560,0,,,0,1,0,0,,,,,,
78135084,2000,,,,,,,2170,1,,,0,0,1,0,,,,,,
78131734,990,,,,,,,330,0,,,1,0,0,0,,,,,,
3601200,,,,,,,,1320,0,,,,,,,,,,,,
42125993,27690,0,51,1,1,0,0,9230,0,0,1,0,1,0,0,0,0,0,1,0,1
42125995,19830,0,51,1,1,0,0,6610,0,0,1,0,1,0,0,0,0,0,1,0,1
42125994,14250,0,51,1,1,0,0,4750,0,0,1,0,1,0,0,0,0,0,1,0,1
42126502,,0,51,1,,,,7110,0,,1,,,,,0,0,0,1,0,1
42125992,28590,0,51,1,1,0,0,9530,0,0,1,0,1,0,0,0,0,0,1,0,1
42126501,19920,0,51,1,,,,6640,0,,1,0,1,0,0,0,0,0,1,0,1
10463989,3000,0,40,0,0,0,0,1860,0,.14285715,1,0,1,0,0,0,0,1,0,0,1
80117905,2000,1,45,1,1,1,0,2100,0,0,1,0,1,0,0,,,,,1,0
3595478,,,,,,,,280,1,,,,,,,,,,,,
3601280,,,,,,,,500,1,,,,,,,,,,,,
3594513,,,,,,,,550,1,,,,,,,,,,,,
5525249,,,,,,,,1750,1,,,,,,,,,,,,
42124893,2000,0,32,1,0,1,1,2380,1,.85714287,1,0,0,0,1,0,0,1,0,0,0
3596871,,,,,,,,3560,1,,,,,,,,,,,,
10463218,3000,1,23,1,0,1,0,3070,0,.14285715,1,0,1,0,0,0,1,0,0,0,1
78131719,3570,,,,,,,1190,1,,,0,1,0,0,,,,,,
78131717,2970,,,,,,,990,1,,,0,1,0,0,,,,,,
78131714,4920,,,,,,,1640,1,,,1,0,0,0,,,,,,
78131715,9000,,,,,,,3250,1,,,1,0,0,0,,,,,,
78131718,8220,,,,,,,2740,1,,,0,1,0,0,,,,,,
78131716,2850,,,,,,,950,1,,,1,0,0,0,,,,,,
3598420,,,,,,,,240,1,,,,,,,,,,,,
5486346,,,,,,,,610,0,,,,,,,,,,,,
5486347,,,,,,,,660,0,,,,,,,,,,,,
42125447,3000,,,,,,,2210,0,,,0,1,0,0,,,,,,
42125445,3000,,,,,,,2710,0,,,0,1,0,0,,,,,,
78133371,,,,,,,,2220,0,,,,,,,,,,,,
78133655,2970,,,,,,,990,0,,,1,0,0,0,,,,,,
3599871,,,,,,,,2040,1,,,,,,,,,,,,
3599870,,,,,,,,2210,0,,,,,,,,,,,,
3594783,,,,,,,,8010,1,,,,,,,,,,,,
78133260,400,,,,,,,700,0,,,1,0,0,0,,,,,,
5525022,,,,,,,,3460,1,,,,,,,,,,,,
3591748,1000,1,56,1,0,0,0,550,1,.2857143,1,0,1,0,0,1,0,0,0,0,1
3596301,,1,56,1,,,,430,1,,1,,,,,1,0,0,0,0,1
3596373,,,,,,,,1600,1,,,,,,,,,,,,
3594315,,,,,,,,790,1,,,,,,,,,,,,
3600850,,,,,,,,290,0,,,,,,,,,,,,
5523526,,,,,,,,8620,1,,,,,,,,,,,,
5524404,,,,,,,,1280,0,,,,,,,,,,,,
78134542,,,,,,,,1970,1,,,,,,,,,,,,
3598762,,,,,,,,580,0,,,,,,,,,,,,
3594044,4000,1,42,0,0,0,1,1970,1,1,1,0,1,0,0,0,0,0,1,1,0
5524441,,,,,,,,4610,0,,,,,,,,,,,,
78132505,1900,1,49,1,0,1,0,1890,0,0,0,1,0,0,0,0,1,0,0,0,1
80117447,3800,,,,,,,1820,1,,,1,0,0,0,,,,,,
80117919,,,,,,,,1720,1,,,,,,,,,,,,
3598905,,,,,,,,990,1,,,,,,,,,,,,
78133001,,,,,,,,1490,0,,,,,,,,,,,,
78133667,900,1,37,1,0,0,0,950,1,.14285715,1,1,0,0,0,0,0,1,0,0,1
42125217,9800,0,37,0,0,1,1,4600,1,0,1,0,1,0,0,1,0,0,0,0,0
5523104,,1,57,1,,,,16270,1,,0,,,,,1,0,0,0,0,0
5514497,3015.0771484375,1,57,1,1,0,0,1900,0,0,0,1,0,0,0,1,0,0,0,0,0
5526452,,1,54,1,,,,2430,1,,0,,,,,0,0,0,1,1,0
5526451,,1,54,1,,,,2430,1,,0,,,,,0,0,0,1,1,0
5514287,2000,1,54,1,0,1,,1460,1,0,0,0,0,1,0,0,0,0,1,1,0
10464005,1500,,,,,,,910,1,,,1,0,0,0,,,,,,
78133593,4770,0,50,1,1,1,0,1590,0,.14285715,1,0,0,0,1,0,0,0,1,0,0
78133594,6780,0,50,1,1,1,0,2260,0,.14285715,1,0,0,0,1,0,0,0,1,0,0
78133592,8220,0,50,1,1,1,0,2740,0,.14285715,1,0,0,0,1,0,0,0,1,0,0
78133016,,0,50,1,,,,5150,1,,1,,,,,0,0,0,1,0,0
10462601,,0,52,1,,,,2560,0,,1,,,,,0,0,1,0,0,1
10462553,3900,0,52,1,1,0,0,1300,1,0,1,0,0,0,1,0,0,1,0,0,1
10462600,1500,0,52,1,,,,660,0,,1,1,0,0,0,0,0,1,0,0,1
10463130,,0,52,1,,,,680,1,,1,0,1,0,0,0,0,1,0,0,1
10463850,2000,,,,,,,1460,1,,,0,1,0,0,,,,,,
10463839,900,,,,,,,810,1,,,0,1,0,0,,,,,,
80117359,,,,,,,,2720,0,,,,,,,,,,,,
80117358,,,,,,,,4160,0,,,,,,,,,,,,
80118875,,,,,,,,5000,0,,,,,,,,,,,,
80117360,,,,,,,,3280,0,,,,,,,,,,,,
80118876,,,,,,,,1720,0,,,,,,,,,,,,
10462399,4000,0,46,1,1,0,0,2770,1,0,1,0,1,0,0,0,0,1,0,0,1
5514379,3720,,,,,,,1240,0,,,0,1,0,0,,,,,,
5514382,2730,,,,,,,910,0,,,0,1,0,0,,,,,,
5524672,,,,,,,,910,0,,,,,,,,,,,,
5514381,2970,,,,,,,990,0,,,0,1,0,0,,,,,,
5524671,,,,,,,,830,0,,,,,,,,,,,,
5514380,2640,,,,,,,880,0,,,0,1,0,0,,,,,,
42124029,,,,,,,,2640,1,,,,,,,,,,,,
5522765,,,,,,,,190,0,,,1,0,0,0,,,,,,
5523343,,,,,,,,2260,1,,,,,,,,,,,,
3598353,,,,,,,,910,0,,,,,,,,,,,,
3596168,,,,,,,,3000,0,,,,,,,,,,,,
3601620,,,,,,,,1840,1,,,,,,,,,,,,
3594572,,,,,,,,3360,0,,,,,,,,,,,,
3598354,,,,,,,,1690,0,,,,,,,,,,,,
3594571,,,,,,,,3990,0,,,,,,,,,,,,
78134967,1000,,,,,,,1170,0,,,0,1,0,0,,,,,,
78133610,2276.4814453125,1,36,1,0,1,1,1180,1,0,1,0,1,0,0,0,1,0,0,0,1
42124875,2730,1,45,1,1,1,0,910,1,.14285715,1,0,1,0,0,0,1,0,0,0,1
42124874,3000,1,45,1,1,1,0,1060,1,.14285715,1,0,1,0,0,0,1,0,0,0,1
42124876,1410,1,45,1,1,1,0,470,1,.14285715,1,0,1,0,0,0,1,0,0,0,1
80119522,,,,,,,,1310,0,,,,,,,,,,,,
80119197,,,,,,,,6610,0,,,,,,,,,,,,
80119523,,,,,,,,940,0,,,,,,,,,,,,
80118569,,,,,,,,1980,0,,,,,,,,,,,,
80118756,5000,,,,,,,3180,1,,,0,1,0,0,,,,,,
5525062,,,,,,,,3070,0,,,,,,,,,,,,
3599027,,1,46,1,,,,760,0,,0,,,,,0,0,1,0,1,0
3591895,3063.069580078125,1,46,1,1,1,1,1930,0,0,0,1,0,0,0,0,0,1,0,1,0
3599028,,1,46,1,,,,430,0,,0,,,,,0,0,1,0,1,0
3599030,,1,46,1,,,,1890,0,,0,,,,,0,0,1,0,1,0
5486216,,,,,,,,840,0,,,,,,,,,,,,
5526434,,,,,,,,3470,0,,,,,,,,,,,,
5486215,,,,,,,,4190,0,,,,,,,,,,,,
5527341,,,,,,,,690,0,,,,,,,,,,,,
5528013,,,,,,,,550,0,,,,,,,,,,,,
42125734,6270,,,,,,,5230,0,,,0,1,0,0,,,,,,
42124976,1591.300170898438,1,64,1,0,0,1,1010,0,.2857143,0,1,0,0,0,0,1,0,0,0,1
42124978,,1,64,1,,,,2010,0,,0,1,0,0,0,0,1,0,0,0,1
42124977,,1,64,1,,,,3100,1,,0,,,,,0,1,0,0,0,1
78131789,1500,1,53,1,0,1,0,1060,1,0,1,0,1,0,0,0,1,0,0,0,1
78136378,3000,0,,,,,,2440,0,,,1,0,0,0,0,0,1,0,,
78134849,3870,0,,,,,,1290,0,,,0,0,0,0,0,0,1,0,,
78135007,900,0,,,,,,790,0,,,1,0,0,0,0,0,1,0,,
78134043,5000,0,,,,,,5140,0,,,0,0,0,0,0,0,1,0,,
3596725,,,,,,,,890,1,,,,,,,,,,,,
3600844,,,,,,,,2520,1,,,,,,,,,,,,
5527839,,,,,,,,1300,0,,,,,,,,,,,,
5527840,,,,,,,,690,0,,,,,,,,,,,,
3597199,,,,,,,,1780,0,,,,,,,,,,,,
3597200,,,,,,,,3610,0,,,,,,,,,,,,
3597198,,,,,,,,940,0,,,,,,,,,,,,
42124687,5000,1,53,1,0,1,1,2960,0,.14285715,0,0,1,0,0,0,1,0,0,0,0
5514850,,1,55,1,,,,1790,0,,0,,,,,1,0,0,0,1,0
5514511,1796.556640625,1,55,1,1,1,1,880,0,0,0,0,1,0,0,1,0,0,0,1,0
5514852,,1,55,1,,,,510,0,,0,,,,,1,0,0,0,1,0
5514510,4388.150390625,1,55,1,1,1,1,2500,0,0,0,0,1,0,0,1,0,0,0,1,0
5523313,,1,55,1,,,,1470,0,,0,,,,,1,0,0,0,1,0
5514508,5587.96240234375,1,55,1,1,1,1,3250,0,0,0,0,1,0,0,1,0,0,0,1,0
5514509,5363.99755859375,1,55,1,1,1,1,3110,0,0,0,0,1,0,0,1,0,0,0,1,0
5514849,,1,55,1,,,,950,0,,0,,,,,1,0,0,0,1,0
5523312,,1,55,1,,,,2590,0,,0,,,,,1,0,0,0,1,0
5523314,,1,55,1,,,,860,0,,0,,,,,1,0,0,0,1,0
5523315,,1,55,1,,,,1620,0,,0,,,,,1,0,0,0,1,0
5514851,,1,55,1,,,,910,0,,0,,,,,1,0,0,0,1,0
5514853,,1,55,1,,,,730,0,,0,,,,,1,0,0,0,1,0
5523316,,1,55,1,,,,710,0,,0,,,,,1,0,0,0,1,0
42125134,2310,,,,,,,770,1,,,1,0,0,0,,,,,,
3596924,,,,,,,,2000,1,,,,,,,,,,,,
10462652,2000,1,42,1,,,,1130,1,,1,0,1,0,0,0,0,1,0,0,1
10462434,2000,1,42,1,0,1,1,1830,1,.2857143,1,1,0,0,0,0,0,1,0,0,1
5524225,500,1,40,1,1,1,0,510,0,0,0,1,0,0,0,0,0,0,1,0,1
3598689,,,,,,,,260,1,,,,,,,,,,,,
5526581,,,,,,,,2340,1,,,,,,,,,,,,
5528465,,,,,,,,1230,1,,,,,,,,,,,,
3594641,,,,,,,,3540,0,,,,,,,,,,,,
3594640,,,,,,,,6220,0,,,,,,,,,,,,
42124653,3000,,,,,,,2260,0,,,0,0,0,0,,,,,,
10462067,,,,,,,,1110,1,,,,,,,,,,,,
10463831,80000,0,31,1,0,1,0,28310,0,0,1,1,0,0,0,0,0,0,1,1,0
10463830,35940,0,31,1,0,1,0,11980,0,0,1,1,0,0,0,0,0,0,1,1,0
80119472,,,,,,,,660,0,,,,,,,,,,,,
80119347,,,,,,,,620,0,,,,,,,,,,,,
3599185,,,,,,,,4790,0,,,,,,,,,,,,
3601072,,,,,,,,43200,1,,,,,,,,,,,,
3586583,2000,,,,,,,1670,0,,,0,0,0,0,,,,,,
3597266,,,,,,,,1670,0,,,,,,,,,,,,
3595859,,,,,,,,5030,1,,,,,,,,,,,,
3593994,2000,,,,,,,6420,1,,,1,0,0,0,,,,,,
3601475,,,,,,,,6420,1,,,,,,,,,,,,
3599184,,,,,,,,20390,1,,,,,,,,,,,,
3599342,,,,,,,,26000,1,,,,,,,,,,,,
3595858,,,,,,,,4740,0,,,,,,,,,,,,
5522848,1500,1,21,1,0,1,0,950,0,.5714286,1,0,0,0,1,0,0,1,0,0,1
5522904,100,1,21,1,,,,660,0,,1,0,1,0,0,0,0,1,0,0,1
5527723,,,,,,,,600,0,,,,,,,,,,,,
78136245,800,1,24,,,,,580,1,,,1,0,0,0,0,0,1,0,,
78133762,2521.790771484375,1,24,,,,,1390,1,,,1,0,0,0,0,0,1,0,,
78133039,500,1,24,,,,,450,1,,,0,1,0,0,0,0,1,0,,
78134260,1800,1,24,,,,,1420,1,,,0,0,0,1,0,0,1,0,,
78134466,100,1,24,,,,,50,1,,,1,0,0,0,0,0,1,0,,
78132595,750,1,24,,,,,630,1,,,0,1,0,0,0,0,1,0,,
78132913,,1,24,,,,,550,0,,,,,,,0,0,1,0,,
5521235,2100,1,58,1,1,0,1,700,0,1,1,0,1,0,0,0,1,0,0,1,0
5523437,,1,58,1,,,,550,0,,1,,,,,0,1,0,0,1,0
5521253,3500,1,,1,0,0,0,1350,1,1,0,1,0,0,0,0,0,0,1,1,0
42124384,1000,,,,,,,550,1,,,0,1,0,0,,,,,,
5523559,,,,,,,,840,0,,,,,,,,,,,,
3595233,2957.005126953125,0,54,0,0,0,,1460,1,.71428573,1,0,1,0,0,0,1,0,0,0,0
5523288,,,,,,,,2010,0,,,,,,,,,,,,
5528222,,,,,,,,6610,0,,,,,,,,,,,,
5523592,,,,,,,,5000,0,,,,,,,,,,,,
5528221,,,,,,,,11020,0,,,,,,,,,,,,
5520240,,,,,,,,13950,1,,,,,,,,,,,,
42125354,,,,,,,,3140,1,,,,,,,,,,,,
42125355,,,,,,,,1110,1,,,,,,,,,,,,
3596928,,,,,,,,4810,1,,,,,,,,,,,,
3602056,,,,,,,,1020,0,,,,,,,,,,,,
80116841,,,,,,,,880,1,,,,,,,,,,,,
80119577,,,,,,,,950,0,,,,,,,,,,,,
5522782,7454.294921875,0,38,1,0,0,0,4620,0,.42857143,1,0,0,0,1,0,0,1,0,1,0
80119273,2055.2275390625,1,57,0,1,0,0,1300,1,,1,1,0,0,0,0,0,0,1,0,1
